item_id,name,category,price,other_colors,short_description,frame_quality_type,strength,flexibility,usability_status
90305803,VITTSJÖ,Bookcases & shelving units,245,No,"        Shelving unit,          100x93 cm",36,93,100,TRUE
263850,BILLY,Bookcases & shelving units,185,Yes,"        Bookcase,          80x28x202 cm",28,202,80,TRUE
50263838,BILLY,Bookcases & shelving units,145,Yes,"        Bookcase,          40x28x202 cm",28,202,40,TRUE
30419973,JONAXEL,Bookcases & shelving units,75,Yes,"        Shelving unit,          25x51x70 cm",51,70,25,TRUE
39318031,HYLLIS,Bookcases & shelving units,137,No,"        Shelving unit in/outdoor,          180x27x74-140 cm",27,,180,TRUE
19222299,KALLAX,Bookcases & shelving units,450,Yes,"        Desk combination,          77x147x159 cm",159,147,77,TRUE
30318163,IVAR,Bookcases & shelving units,35,No,"        Shelf,          83x30 cm",30,,83,TRUE
275848,KALLAX,Bookcases & shelving units,195,Yes,"        Shelving unit,          42x147 cm",39,147,42,TRUE
50214678,VITTSJÖ,Bookcases & shelving units,225,No,"        Shelving unit,          51x175 cm",36,175,51,TRUE
39031411,HEJNE,Bookcases & shelving units,165,Yes,"        1 section,          78x31x171 cm",31,171,78,TRUE
40415465,LOMMARP,Bookcases & shelving units,476,No,"        Bookcase,          65x199 cm",34,199,65,TRUE
40033763,IVAR,Bookcases & shelving units,295,No,"        Cabinet,          80x30x83 cm",30,83,80,TRUE
50339292,FJÄLLBO,Bookcases & shelving units,495,No,"        Shelving unit,          100x95 cm",36,95,100,TRUE
20312492,OBSERVATÖR,Bookcases & shelving units,15,No,Clip-on basket,,18,30,TRUE
59278307,KALLAX,Bookcases & shelving units,500,Yes,"        Shelving unit with 4 inserts,          77x147 cm",39,147,77,TRUE
80263832,BILLY,Bookcases & shelving units,95,Yes,"        Bookcase,          40x28x106 cm",28,106,40,TRUE
19189030,EKET,Bookcases & shelving units,656,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",35,210,80,TRUE
69155853,BILLY,Bookcases & shelving units,1510,Yes,"        Bookcase,          215/135x28x237 cm",28,237,280,TRUE
50282182,LACK,Bookcases & shelving units,99,Yes,"        Wall shelf,          190x26 cm",26,,,TRUE
30334605,EKET,Bookcases & shelving units,220,Yes,"        Cabinet w 2 doors and 2 shelves,          70x25x70 cm",25,70,70,TRUE
40277143,GNEDBY,Bookcases & shelving units,125,Yes,"        Shelving unit,          202 cm",17,202,20,TRUE
50279066,LIATORP,Bookcases & shelving units,450,No,"        Panel/glass door,          44x198 cm",,198,44,TRUE
80295526,BESTÅ,Bookcases & shelving units,25,Yes,"        Shelf,          56x16 cm",16,,56,TRUE
50282177,LACK,Bookcases & shelving units,19,Yes,"        Wall shelf,          30x26 cm",26,5,,TRUE
319135,IVAR,Bookcases & shelving units,570,No,"        Storage unit with foldable table,          80x30-104x155 cm",30,155,80,TRUE
79286434,EKET,Bookcases & shelving units,620,Yes,"        Cabinet combination with legs,          140x35x80 cm",35,80,140,TRUE
69281804,BILLY / OXBERG,Bookcases & shelving units,915,Yes,"        Bookcase with glass-doors,          120x30x202 cm",30,202,120,TRUE
287808,HEJNE,Bookcases & shelving units,45,Yes,"        Shelf,          77x28 cm 2 pack",28,,77,TRUE
10261129,FINNBY,Bookcases & shelving units,149,No,"        Bookcase,          60x180 cm",24,180,60,TRUE
20213312,VITTSJÖ,Bookcases & shelving units,395,No,"        Shelving unit,          100x175 cm",36,175,100,TRUE
29281066,BILLY / OXBERG,Bookcases & shelving units,385,Yes,"        Bookcase with doors,          80x30x202 cm",30,202,80,TRUE
30381593,IVAR,Bookcases & shelving units,345,No,"        Cabinet with doors,          80x83 cm",30,83,80,TRUE
90344456,VILTO,Bookcases & shelving units,275,No,"        Shelving unit,          46x150 cm",26,150,46,TRUE
30263844,BILLY,Bookcases & shelving units,115,Yes,"        Bookcase,          80x28x106 cm",28,106,80,TRUE
70301542,KALLAX,Bookcases & shelving units,725,Yes,"        Shelving unit,          182x182 cm",39,182,182,TRUE
322859,SVALNÄS,Bookcases & shelving units,90,No,"        Shelf,          61x25 cm",25,,61,TRUE
69017828,BILLY / OXBERG,Bookcases & shelving units,575,Yes,"        Bookcase,          80x30x202 cm",30,202,80,TRUE
19286390,EKET,Bookcases & shelving units,400,Yes,"        Wall-mounted storage combination,          70x25x175 cm",25,175,70,TRUE
9305087,JONAXEL,Bookcases & shelving units,135,No,"        Frame/wire baskets/top shelf,          25x51x70 cm",51,70,25,TRUE
79902657,VITTSJÖ,Bookcases & shelving units,554,No,"        Shelving unit with laptop table,          200x36x175 cm",36,,200,TRUE
79302721,BESTÅ,Bookcases & shelving units,920,Yes,"        Storage combination with doors,          120x42x74 cm",42,74,120,TRUE
70342199,FJÄLLBO,Bookcases & shelving units,295,No,"        Shelving unit,          51x136 cm",36,136,51,TRUE
70364290,OLAUS,Bookcases & shelving units,19,No,Clip-on basket,,15,13,TRUE
60413502,HEMNES,Bookcases & shelving units,796,Yes,"        Bookcase,          90x197 cm",37,197,90,TRUE
39287398,BILLY / OXBERG,Bookcases & shelving units,340,Yes,"        Bookcase with glass door,          40x30x202 cm",30,202,40,TRUE
39278290,KALLAX,Bookcases & shelving units,345,Yes,"        Shelving unit with 2 inserts,          42x147 cm",39,147,42,TRUE
99291745,HYLLIS,Bookcases & shelving units,84,No,"        Shelving unit with cover,          60x27x140 cm",27,140,60,TRUE
49280042,BILLY / OXBERG,Bookcases & shelving units,315,Yes,"        Bookcase with doors,          80x30x106 cm",30,106,80,TRUE
90301555,KALLAX,Bookcases & shelving units,115,No,"        Shelving unit,          77x42 cm",39,42,77,TRUE
70302283,BRUSALI,Bookcases & shelving units,237,No,"        Bookcase,          67x190 cm",33,190,67,TRUE
9197436,KALLAX,Bookcases & shelving units,450,No,"        Shelving unit with doors,          77x147 cm",39,147,77,TRUE
99286838,BESTÅ / EKET,Bookcases & shelving units,1719,Yes,"        Cabinet combination for TV,          210x40x220 cm",40,220,210,TRUE
20417205,STUK,Bookcases & shelving units,35,No,"        Storage case,          55x51x18 cm",51,18,55,TRUE
60419962,JONAXEL,Bookcases & shelving units,15,Yes,"        Wire basket,          25x51x15 cm",51,15,25,TRUE
295554,BESTÅ,Bookcases & shelving units,25,Yes,"        Shelf,          56x36 cm",36,,56,TRUE
20409936,KALLAX,Bookcases & shelving units,395,Yes,"        Shelving unit,          112x147 cm",39,147,112,TRUE
90301225,BRIMNES,Bookcases & shelving units,445,Yes,"        Bookcase,          60x190 cm",35,190,60,TRUE
20323358,BILLY,Bookcases & shelving units,50,Yes,"        Extra shelf,          76x26 cm",26,,76,TRUE
60364295,OLAUS,Bookcases & shelving units,145,No,"        Shelving unit,          92x36x94 cm",36,94,92,TRUE
90394470,BOTTNA,Bookcases & shelving units,15,No,Book-end,,15,13,TRUE
9017826,BILLY,Bookcases & shelving units,345,Yes,"        Bookcase,          240x28x106 cm",28,106,240,TRUE
69251345,IVAR,Bookcases & shelving units,420,No,"        Shelving unit,          89x50x179 cm",50,179,89,TRUE
79306875,EKET,Bookcases & shelving units,250,Yes,"        Cabinet combination with feet,          70x35x72 cm",35,72,70,TRUE
40218554,ALGOT,Bookcases & shelving units,15.6,Yes,"        Shelf,          40x38 cm",38,,40,TRUE
30409295,KOLBJÖRN,Bookcases & shelving units,345,No,"        Cabinet in/outdoor,          80x81 cm",35,81,80,TRUE
60295706,MOSTORP,Bookcases & shelving units,417,Yes,"        Wall shelf,          160x27 cm",27,27,160,TRUE
80385616,BILLY,Bookcases & shelving units,516,Yes,"        Bookcase with glass-doors,          80x30x202 cm",30,202,80,TRUE
90311069,OBSERVATÖR,Bookcases & shelving units,15,No,Clip-on basket,,18,30,TRUE
69281776,BILLY,Bookcases & shelving units,585,Yes,"        Bookcase with panel/glass doors,          80x30x202 cm",30,202,80,TRUE
70339291,FJÄLLBO,Bookcases & shelving units,495,No,"        Shelving unit,          100x136 cm",36,136,100,TRUE
20345633,KOLBJÖRN,Bookcases & shelving units,695,No,"        Cabinet in/outdoor,          90x161 cm",35,161,90,TRUE
89248205,IVAR,Bookcases & shelving units,440,No,"        Cabinet with doors,          89x30x124 cm",30,124,89,TRUE
99294560,VITTSJÖ,Bookcases & shelving units,695,No,"        TV storage combination,          202x36x175 cm",36,175,202,TRUE
29276531,ALGOT,Bookcases & shelving units,509,No,"        Wall upright/shelves/drying rack,          132x41x199 cm",41,199,132,TRUE
40347886,EDVALLA,Bookcases & shelving units,25,No,"        Drop handle,          18 mm",11,,33,TRUE
79017837,BILLY,Bookcases & shelving units,370,Yes,"        Bookcase,          160x28x202 cm",28,202,160,TRUE
79305098,JONAXEL,Bookcases & shelving units,180,No,"        Frame/wire baskets/top shelf,          50x51x70 cm",51,70,50,TRUE
79278250,KALLAX,Bookcases & shelving units,595,Yes,"        Shelving unit with 4 inserts,          147x112 cm",39,112,147,TRUE
39903791,ALGOT,Bookcases & shelving units,196,No,"        Wall upright/shelves,          86x41x85 cm",41,85,86,TRUE
89286382,EKET,Bookcases & shelving units,640,Yes,"        Wall-mounted cabinet combination,          175x25x70 cm",25,70,175,TRUE
10275862,KALLAX,Bookcases & shelving units,495,Yes,"        Shelving unit,          147x147 cm",39,147,147,TRUE
69190861,EKET,Bookcases & shelving units,435,Yes,"        Cabinet combination with feet,          105x35x107 cm",35,107,105,TRUE
9189484,EKET,Bookcases & shelving units,978,Yes,"        Wall-mounted cabinet combination,          105x35x70 cm",35,70,105,TRUE
10218517,ALGOT,Bookcases & shelving units,18,Yes,"        Mesh basket,          38x60x14 cm",60,14,38,TRUE
9279050,OLAUS,Bookcases & shelving units,772,No,"        2 shelf sections,          197x36x181 cm",36,181,197,TRUE
79278269,KALLAX,Bookcases & shelving units,215,Yes,"        Shelving unit with doors,          77x77 cm",39,77,77,TRUE
99277122,BILLY / BOTTNA,Bookcases & shelving units,140,Yes,"        Bookcase with display shelf,          40x28x106 cm",28,106,40,TRUE
19046442,LIATORP,Bookcases & shelving units,4335,No,"        Storage combination with doors,          276x214 cm",38,214,276,TRUE
69285939,HYLLIS,Bookcases & shelving units,51,No,"        Shelving unit with cover,          60x27x74 cm",27,74,60,TRUE
59902658,VITTSJÖ,Bookcases & shelving units,620,No,"        Storage combination,          151x36x175 cm",36,175,151,TRUE
29286417,EKET,Bookcases & shelving units,265,Yes,"        Cabinet combination with legs,          35x35x80 cm",35,80,35,TRUE
40450350,KOLBJÖRN,Bookcases & shelving units,225,No,"        Shelving unit in/outdoor,          80x81 cm",35,81,80,TRUE
39285827,EKET,Bookcases & shelving units,80,Yes,"        Wall-mounted shelving unit,          35x25x35 cm",25,35,35,TRUE
89248314,IVAR,Bookcases & shelving units,275,No,"        1 section/shelves,          89x30x179 cm",30,179,89,TRUE
334536,EKET,Bookcases & shelving units,235,Yes,"        Cabinet with 4 compartments,          70x35x70 cm",35,70,70,TRUE
49189199,EKET,Bookcases & shelving units,347,Yes,"        Cabinet combination with feet,          70x25x72 cm",25,72,70,TRUE
9294526,VITTSJÖ,Bookcases & shelving units,490,No,"        Storage combination,          200x36x93 cm",36,93,200,TRUE
59206004,BESTÅ,Bookcases & shelving units,1235,Yes,"        Storage combination with doors,          180x40x74 cm",40,74,180,TRUE
99017445,KALLAX,Bookcases & shelving units,350,Yes,"        Shelving unit with doors,          77x147 cm",39,147,77,TRUE
40309573,STUK,Bookcases & shelving units,35,No,"        Storage case,          55x51x18 cm",51,18,55,TRUE
49046978,HEJNE,Bookcases & shelving units,705,No,"        4 sections/shelves,          307x50x171 cm",50,171,307,TRUE
10429992,JONAXEL,Bookcases & shelving units,55,No,"        Frame,          25x51x70 cm",51,70,25,TRUE
50236487,ALGOT,Bookcases & shelving units,6,Yes,"        Mounting rail,          66 cm",,,2,TRUE
10279860,MORLIDEN,Bookcases & shelving units,200,Yes,"        Glass door,          40x192 cm",,192,40,TRUE
29299165,BESTÅ,Bookcases & shelving units,925,Yes,"        TV bench with doors,          180x42x38 cm",42,38,180,TRUE
116595,LIATORP,Bookcases & shelving units,995,No,"        Bookcase,          96x214 cm",37,214,96,TRUE
99300839,BESTÅ,Bookcases & shelving units,1620,Yes,"        Storage combination w glass doors,          120x42x192 cm",42,192,120,TRUE
50343147,BROR,Bookcases & shelving units,15,No,"        Hook for post,          7x5x3 cm 2 pack",5,7,3,TRUE
59182201,BILLY,Bookcases & shelving units,285,Yes,"        Bookcase,          80x28x237 cm",28,237,80,TRUE
79301788,BESTÅ,Bookcases & shelving units,1820,Yes,"        Storage combination w doors/drawers,          120x42x240 cm",42,240,120,TRUE
10428332,HYLLIS,Bookcases & shelving units,12,No,"        Cover,          60x27x74 cm",,74,60,TRUE
40322862,SVALNÄS,Bookcases & shelving units,80,No,"        Shelf,          81x15 cm",15,,81,TRUE
9287413,BILLY / OXBERG,Bookcases & shelving units,470,Yes,"        Bookcase with panel/glass door,          40x30x202 cm",30,202,40,TRUE
29287389,BILLY / OXBERG,Bookcases & shelving units,290,Yes,"        Bookcase with door,          40x30x106 cm",30,106,40,TRUE
49248311,IVAR,Bookcases & shelving units,310,No,"        Shelving unit,          89x30x179 cm",30,179,89,TRUE
49227605,ENETRI,Bookcases & shelving units,412,Yes,"        Shelving unit,          170x158 cm",33,158,170,TRUE
89302971,BESTÅ,Bookcases & shelving units,2470,Yes,"        TV storage combination,          240x42x230 cm",42,230,240,TRUE
80336433,GUBBARP,Bookcases & shelving units,3,Yes,"        Knob,          21 mm",27,,,TRUE
50218563,ALGOT,Bookcases & shelving units,6,No,"        Rod for brackets,          60 cm",,,60,TRUE
30429991,JONAXEL,Bookcases & shelving units,20,Yes,"        Top shelf for frame,          25x51 cm",,,51,TRUE
19306185,JONAXEL,Bookcases & shelving units,160,No,"        Frame with mesh baskets/castors,          25x51x73 cm",51,73,25,TRUE
69208026,BESTÅ,Bookcases & shelving units,1725,Yes,"        Storage combination with doors,          180x42x112 cm",42,112,180,TRUE
89017832,BILLY / OXBERG,Bookcases & shelving units,1150,Yes,"        Bookcase,          160x30x202 cm",30,202,160,TRUE
80349001,EKET,Bookcases & shelving units,45,No,"        Underframe,          35x35x10 cm",34,10,34,TRUE
69303504,IVAR,Bookcases & shelving units,625,No,"        Shelving unit w cabinets/drawers,          89x30x124 cm",30,124,89,TRUE
89287433,BILLY / OXBERG,Bookcases & shelving units,505,Yes,"        Bookcase w hght ext ut/pnl/glss drs,          40x30x237 cm",30,237,40,TRUE
9384051,HEMNES,Bookcases & shelving units,3986,Yes,"        Storage combination w doors/drawers,          270x197 cm",37,197,270,TRUE
89017827,BILLY,Bookcases & shelving units,795,Yes,"        Bookcase,          200x28x237 cm",28,237,200,TRUE
69325902,IVAR,Bookcases & shelving units,335,No,"        1 section/shelves/drawers,          48x30x179 cm",30,179,48,TRUE
29248557,IVAR,Bookcases & shelving units,1275,No,"        2 sec/storage unit w foldable table,          175x30-104x179 cm",,179,175,TRUE
70245952,BESTÅ,Bookcases & shelving units,170,Yes,"        Frame,          120x40x38 cm",40,38,120,TRUE
89317557,KOLBJÖRN,Bookcases & shelving units,570,No,"        Shelving unit with cabinet,          80x37x161 cm",37,161,80,TRUE
39311765,ALGOT,Bookcases & shelving units,529,No,"        Wall upright/shelves,          176x41x197 cm",41,197,176,TRUE
20333951,EKET,Bookcases & shelving units,236,Yes,"        Cabinet w 2 doors and 1 shelf,          70x35x70 cm",35,70,70,TRUE
10429987,JONAXEL,Bookcases & shelving units,15,No,"        Adjustable clothes rail,          46-82 cm",,,,TRUE
20419964,JONAXEL,Bookcases & shelving units,25,No,"        Mesh basket,          50x51x15 cm",51,15,50,TRUE
9184448,SVALNÄS,Bookcases & shelving units,620,No,"        Wall-mounted workspace combination,          86x35x176 cm",35,176,86,TRUE
99902661,VITTSJÖ,Bookcases & shelving units,609,No,"        Shelving unit with laptop table,          202x36x175 cm",36,,202,TRUE
99020476,BILLY / GNEDBY,Bookcases & shelving units,940,Yes,"        Bookcase,          200x28x202 cm",28,202,200,TRUE
69020473,BILLY / OXBERG,Bookcases & shelving units,2295,Yes,"        Bookcase,          200x30x237 cm",30,237,200,TRUE
90344927,EKET,Bookcases & shelving units,99,Yes,"        Cabinet with door,          35x35x35 cm",35,35,35,TRUE
89276463,BROR,Bookcases & shelving units,445,Yes,"        Shelving unit,          65x40x190 cm",40,190,65,TRUE
90218561,ALGOT,Bookcases & shelving units,29,No,"        Drying rack,          60 cm",38,,60,TRUE
89309722,IVAR,Bookcases & shelving units,235,No,"        Shelving unit,          89x30x124 cm",30,124,89,TRUE
20278167,KALLAX,Bookcases & shelving units,50,Yes,"        Insert with door,          33x33 cm",37,33,33,TRUE
59248377,IVAR,Bookcases & shelving units,795,No,"        3 sections/shelves,          259x30x226 cm",30,226,259,TRUE
69284987,BESTÅ,Bookcases & shelving units,420,Yes,"        Cabinet unit,          60x40x202 cm",40,202,60,TRUE
90323393,FIXA,Bookcases & shelving units,5.6,No,Drill template,,,64,TRUE
9306204,JONAXEL,Bookcases & shelving units,585,No,"        Frames/clothes rails/shelving units,          148x51x173 cm",51,173,148,TRUE
60245957,BESTÅ,Bookcases & shelving units,100,Yes,"        Frame,          60x20x38 cm",20,38,60,TRUE
29286460,EKET,Bookcases & shelving units,1002,Yes,"        Cabinet combination with feet,          280x35x72 cm",35,72,280,TRUE
80373703,EKET,Bookcases & shelving units,65,Yes,"        Cabinet,          35x25x35 cm",25,35,35,TRUE
87749600,OBSERVATÖR,Bookcases & shelving units,5,No,"        Cross-brace,          100 cm",,,,TRUE
70286645,KALLAX,Bookcases & shelving units,75,Yes,"        Insert with 2 drawers,          33x33 cm",37,33,33,TRUE
80322860,SVALNÄS,Bookcases & shelving units,70,No,"        Shelf,          61x15 cm",15,,61,TRUE
9297488,JONAXEL,Bookcases & shelving units,230,No,"        Frame with mesh baskets,          50x51x104 cm",51,104,50,TRUE
29281783,BILLY / OXBERG,Bookcases & shelving units,1255,Yes,"        Bookcase with panel/glass doors,          120x30x202 cm",30,202,120,TRUE
59197981,BESTÅ,Bookcases & shelving units,770,Yes,"        TV bench with drawers,          120x42x48 cm",42,48,120,TRUE
49061228,BESTÅ,Bookcases & shelving units,510,Yes,"        TV bench,          120x40x48 cm",40,48,120,TRUE
59248551,IVAR,Bookcases & shelving units,775,No,"        1 sec/storage unit w foldable table,          89x30-104x179 cm",,179,89,TRUE
19291650,KOLBJÖRN,Bookcases & shelving units,1265,No,"        Shelving unit with 2 cabinets,          171x37x161 cm",37,161,171,TRUE
50046152,HEDRA,Bookcases & shelving units,9,No,"        Knob,          32 mm",27,,,TRUE
50293604,BESTÅ,Bookcases & shelving units,15,No,"        Supporting leg,          10 cm",,10,,TRUE
90419965,JONAXEL,Bookcases & shelving units,20,No,"        Mesh basket,          25x51x15 cm",51,15,25,TRUE
338412,BAGGANÄS,Bookcases & shelving units,27,Yes,"        Knob,          21 mm",24,,21,TRUE
20348896,ÖSTERNÄS,Bookcases & shelving units,49,No,"        Leather handle,          65 mm",,,25,TRUE
59282998,BROR,Bookcases & shelving units,580,No,"        Shelving unit,          85x55x190 cm",55,190,85,TRUE
30434186,ALGOT,Bookcases & shelving units,30,No,"        Shelf,          60x38 cm",38,,60,TRUE
70344933,EKET,Bookcases & shelving units,625,Yes,"        Cabinet with 3 drawers,          70x35x70 cm",35,70,70,TRUE
29205534,BESTÅ,Bookcases & shelving units,1081,Yes,"        Storage combination with doors,          120x40x192 cm",40,192,120,TRUE
90294989,SKUBB,Bookcases & shelving units,49,No,"        Storage case,          69x55x19 cm",55,19,69,TRUE
80318165,IVAR,Bookcases & shelving units,49,No,"        Shelf,          83x50 cm",50,,83,TRUE
30333286,BROR,Bookcases & shelving units,645,No,"        Work bench,          110x55 cm",,88,55,TRUE
80430204,HYLLIS,Bookcases & shelving units,25,No,"        Cover,          60x27x140 cm",,140,60,TRUE
19291645,KOLBJÖRN,Bookcases & shelving units,570,No,"        Shelving unit with cabinet,          80x37x161 cm",37,161,80,TRUE
20423720,KALLAX,Bookcases & shelving units,75,No,"        Insert with 1 shelf,          33x33 cm",,33,33,TRUE
89297130,JONAXEL,Bookcases & shelving units,115,No,"        Frame with wire baskets,          25x51x70 cm",51,70,25,TRUE
